run_data_dir,method,pair_name,role_a,role_b,image_name,cover_mean_score,stego_mean_score,cover_max_score,stego_max_score,cover_flagged_ratio,stego_flagged_ratio,cover_mean_conf,stego_mean_conf,score_delta,max_score_delta,flagged_ratio_delta,confidence_delta,pair_mean_conf,score_delta_conf_weighted,pre_secret_mean_score,secret_mean_score,pre_secret_max_score,secret_max_score,pre_secret_flagged_ratio,secret_flagged_ratio,pre_secret_mean_conf,secret_mean_conf
data/baseline/5,statistical,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.04999999999999996,0.29999999999999993,0.0,0.0,0.5,0.02499999999999998,0.15000000000000002,0.19999999999999998,0.4,0.7,0.25,0.25,0.5,0.5
data/baseline/5,statistical,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.07500000000000001,0.19999999999999998,0.0,0.0,0.5,0.037500000000000006,0.025,0.1,0.1,0.3,0.25,0.25,0.5,0.5
data/baseline/5,statistical,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.05,0.2,0.25,0.0,0.5,0.025,0.0,0.05,0.0,0.2,0.0,0.25,0.5,0.5
data/baseline/5,statistical,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.02500000000000001,0.0,0.0,0.0,0.5,0.012500000000000004,0.05,0.07500000000000001,0.2,0.2,0.25,0.25,0.5,0.5
data/baseline/5,statistical,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.12499999999999999,0.39999999999999997,0.0,0.0,0.5,0.06249999999999999,0.05,0.175,0.2,0.6,0.25,0.25,0.5,0.5
data/baseline/5,statistical,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.09999999999999999,0.39999999999999997,0.0,0.0,0.5,0.049999999999999996,0.05,0.15,0.2,0.6,0.25,0.25,0.5,0.5
data/baseline/6,dct,cover_vs_stego,cover,stego,00099.png,0.0,0.35,0.0,1.0,0.0,0.25,0.5,0.5,0.35,1.0,0.25,0.0,0.5,0.175,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,00199.png,0.1,0.5,0.4,1.0,0.25,0.5,0.5,0.5,0.4,0.6,0.25,0.0,0.5,0.2,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,00299.png,0.0,0.45,0.0,1.0,0.0,0.5,0.5,0.5,0.45,1.0,0.5,0.0,0.5,0.225,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,00399.png,0.0,0.1,0.0,0.3,0.0,0.25,0.5,0.5,0.1,0.3,0.25,0.0,0.5,0.05,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,00499.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,00599.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,00699.png,0.0,0.425,0.0,1.0,0.0,0.5,0.5,0.5,0.425,1.0,0.5,0.0,0.5,0.2125,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.5,0.2,1.0,0.25,0.5,0.5,0.5,0.35,0.8,0.25,0.0,0.5,0.175,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,00899.png,0.0,0.45,0.0,0.9,0.0,0.5,0.5,0.5,0.45,0.9,0.5,0.0,0.5,0.225,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.5,1.0,0.5,0.033333333333333326,0.5166666666666666,0.2583333333333333,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,01099.png,0.025,0.4,0.1,0.7,0.0,0.25,0.5,0.5333333333333333,0.375,0.6,0.25,0.033333333333333326,0.5166666666666666,0.19374999999999998,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,01199.png,0.0,0.35000000000000003,0.0,1.0,0.0,0.5,0.5,0.5,0.35000000000000003,1.0,0.5,0.0,0.5,0.17500000000000002,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,01299.png,0.4,0.275,1.6,0.5,0.25,0.5,0.5,0.5,-0.125,-1.1,0.25,0.0,0.5,-0.0625,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,01399.png,0.0,0.25,0.0,0.6,0.0,0.25,0.5,0.5,0.25,0.6,0.25,0.0,0.5,0.125,,,,,,,,
data/baseline/6,dct,cover_vs_stego,cover,stego,01499.png,0.0,0.5,0.0,1.0,0.0,0.75,0.5,0.5,0.5,1.0,0.75,0.0,0.5,0.25,,,,,,,,
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.9999999999999999,3.9,0.25,-0.033333333333333326,0.5166666666666666,0.5166666666666665,0.025,1.025,0.1,4.0,0.0,0.25,0.5333333333333333,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.375,1.4,0.25,-0.033333333333333326,0.5166666666666666,0.19374999999999998,0.0,0.375,0.0,1.4,0.0,0.25,0.5333333333333333,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.025,0.1,0.0,0.0,0.5,0.0125,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,3.025,12.0,0.0,0.0,0.5,1.5125,0.075,3.1,0.3,12.3,0.25,0.25,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.375,1.4,0.25,0.0,0.5,0.1875,0.0,0.375,0.0,1.4,0.0,0.25,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.05,0.1,0.25,0.0,0.5,0.025,0.0,0.05,0.0,0.1,0.0,0.25,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,3.125,12.4,0.0,0.0,0.5,1.5625,0.1,3.225,0.4,12.8,0.25,0.25,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,2.25,8.9,0.25,-0.033333333333333326,0.5166666666666666,1.1624999999999999,0.0,2.25,0.0,8.9,0.0,0.25,0.5333333333333333,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.925,3.6,0.25,0.0,0.5,0.4625,0.025,0.9500000000000001,0.1,3.7,0.0,0.25,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,2.1750000000000003,8.9,0.0,0.0,0.5,1.0875000000000001,0.175,2.35,0.5,9.4,0.25,0.25,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,1.35,5.300000000000001,0.0,0.0,0.5,0.675,0.025,1.375,0.1,5.4,0.25,0.25,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.625,2.4,0.25,0.0,0.5,0.3125,0.0,0.625,0.0,2.4,0.0,0.25,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,1.15,4.3999999999999995,0.0,0.0,0.5,0.575,0.05,1.2,0.2,4.6,0.25,0.25,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.0,0.0,-0.25,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.0,0.5,0.5
data/baseline/6,dct,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,2.275,9.0,0.0,0.0,0.5,1.1375,0.05,2.3249999999999997,0.2,9.2,0.25,0.25,0.5,0.5
data/baseline/6,dwt,cover_vs_stego,cover,stego,00099.png,0.0,0.45,0.0,1.0,0.0,0.5,0.5,0.5,0.45,1.0,0.5,0.0,0.5,0.225,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,00199.png,0.1,0.525,0.4,1.0,0.25,0.75,0.5,0.5333333333333333,0.42500000000000004,0.6,0.5,0.033333333333333326,0.5166666666666666,0.21958333333333332,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,00299.png,0.0,0.525,0.0,1.0,0.0,0.75,0.5,0.5333333333333333,0.525,1.0,0.75,0.033333333333333326,0.5166666666666666,0.27125,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,00399.png,0.0,0.2,0.0,0.8,0.0,0.25,0.5,0.5,0.2,0.8,0.25,0.0,0.5,0.1,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,00499.png,0.0,0.55,0.0,1.0,0.0,0.75,0.5,0.5,0.55,1.0,0.75,0.0,0.5,0.275,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,00599.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,00699.png,0.0,0.55,0.0,1.0,0.0,0.75,0.5,0.5,0.55,1.0,0.75,0.0,0.5,0.275,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.375,0.2,0.7,0.25,0.5,0.5,0.5,0.22499999999999998,0.49999999999999994,0.25,0.0,0.5,0.11249999999999999,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,00899.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.6666666666666666,0.5666666666666667,0.5,1.0,0.5,-0.09999999999999998,0.6166666666666667,0.30833333333333335,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,01099.png,0.025,0.425,0.1,1.0,0.0,0.5,0.5,0.5,0.39999999999999997,0.9,0.5,0.0,0.5,0.19999999999999998,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,01199.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,01299.png,0.4,0.1,1.6,0.4,0.25,0.0,0.5,0.5,-0.30000000000000004,-1.2000000000000002,-0.25,0.0,0.5,-0.15000000000000002,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,01399.png,0.0,0.4,0.0,1.0,0.0,0.5,0.5,0.5,0.4,1.0,0.5,0.0,0.5,0.2,,,,,,,,
data/baseline/6,dwt,cover_vs_stego,cover,stego,01499.png,0.0,0.5499999999999999,0.0,1.0,0.0,0.75,0.5,0.5,0.5499999999999999,1.0,0.75,0.0,0.5,0.27499999999999997,,,,,,,,
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.27499999999999997,0.8,0.25,0.0,0.5,0.13749999999999998,0.025,0.3,0.1,0.9,0.0,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.025,0.1,0.0,0.0,0.5,0.0125,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.05,0.2,0.25,0.0,0.5,0.025,0.0,0.05,0.0,0.2,0.0,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.05,0.0,0.0,0.0,0.5,0.025,0.075,0.125,0.3,0.3,0.25,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.025,0.1,0.0,0.0,0.5,0.0125,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.05,0.2,0.0,0.0,0.5,0.025,0.0,0.05,0.0,0.2,0.0,0.0,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.275,1.1,0.0,0.0,0.5,0.1375,0.1,0.375,0.4,1.5,0.25,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.2,0.6,0.5,-0.033333333333333326,0.5166666666666666,0.10333333333333333,0.0,0.2,0.0,0.6,0.0,0.5,0.5333333333333333,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0,0.0,0.25,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.0,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.07500000000000001,0.5,0.0,0.0,0.5,0.037500000000000006,0.175,0.25,0.5,1.0,0.25,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.125,0.5,0.0,0.0,0.5,0.0625,0.025,0.15,0.1,0.6,0.25,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.175,0.7,0.25,0.0,0.5,0.0875,0.0,0.175,0.0,0.7,0.0,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.075,0.2,0.0,0.0,0.5,0.0375,0.05,0.125,0.2,0.4,0.25,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.10000000000000002,0.2,0.0,0.0,0.5,0.05000000000000001,0.05,0.15000000000000002,0.2,0.4,0.25,0.25,0.5,0.5
data/baseline/6,dwt,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.09999999999999999,0.39999999999999997,0.0,0.0,0.5,0.049999999999999996,0.05,0.15,0.2,0.6,0.25,0.25,0.5,0.5
data/baseline/6,lsb,cover_vs_stego,cover,stego,00099.png,0.0,0.375,0.0,0.8,0.0,0.5,0.5,0.5,0.375,0.8,0.5,0.0,0.5,0.1875,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,00199.png,0.1,0.025,0.4,0.1,0.25,0.25,0.5,0.5,-0.07500000000000001,-0.30000000000000004,0.0,0.0,0.5,-0.037500000000000006,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,00299.png,0.0,0.15,0.0,0.3,0.0,0.0,0.5,0.5333333333333333,0.15,0.3,0.0,0.033333333333333326,0.5166666666666666,0.07749999999999999,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,00399.png,0.0,0.325,0.0,1.0,0.0,0.25,0.5,0.5,0.325,1.0,0.25,0.0,0.5,0.1625,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,00499.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,00599.png,0.0,0.4,0.0,1.0,0.0,0.5,0.5333333333333333,0.5333333333333333,0.4,1.0,0.5,0.0,0.5333333333333333,0.21333333333333335,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,00699.png,0.0,0.4,0.0,0.9,0.0,0.5,0.5,0.5666666666666668,0.4,0.9,0.5,0.06666666666666676,0.5333333333333334,0.21333333333333337,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.125,0.2,0.3,0.25,0.0,0.5,0.5,-0.025000000000000022,0.09999999999999998,-0.25,0.0,0.5,-0.012500000000000011,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,00899.png,0.0,0.45,0.0,1.0,0.0,0.75,0.5,0.5,0.45,1.0,0.75,0.0,0.5,0.225,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,00999.png,0.0,0.45,0.0,1.0,0.0,0.5,0.5333333333333333,0.5333333333333333,0.45,1.0,0.5,0.0,0.5333333333333333,0.24,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,01099.png,0.025,0.425,0.1,1.0,0.0,0.5,0.5,0.5,0.39999999999999997,0.9,0.5,0.0,0.5,0.19999999999999998,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,01199.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,01299.png,0.4,0.2,1.6,0.6,0.25,0.25,0.5,0.5,-0.2,-1.0,0.0,0.0,0.5,-0.1,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,01399.png,0.0,0.45,0.0,1.0,0.0,0.5,0.5,0.5,0.45,1.0,0.5,0.0,0.5,0.225,,,,,,,,
data/baseline/6,lsb,cover_vs_stego,cover,stego,01499.png,0.0,0.4,0.0,0.7,0.0,0.5,0.5,0.5333333333333333,0.4,0.7,0.5,0.033333333333333326,0.5166666666666666,0.20666666666666667,,,,,,,,
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.0,0.0,0.0,0.033333333333333326,0.5166666666666666,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5,0.5333333333333333
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.0,0.0,0.0,-0.033333333333333326,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.4,0.4,0.25,0.25,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.0,0.0,0.0,0.033333333333333326,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5333333333333333
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.175,0.175,0.5,0.5,0.25,0.25,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.25,0.25,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data/baseline/6,lsb,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data/baseline/6,original,cover_vs_stego,cover,stego,00099.png,0.0,0.375,0.0,0.8,0.0,0.5,0.5,0.5333333333333333,0.375,0.8,0.5,0.033333333333333326,0.5166666666666666,0.19374999999999998,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,00199.png,0.1,0.025,0.4,0.1,0.25,0.25,0.5,0.5,-0.07500000000000001,-0.30000000000000004,0.0,0.0,0.5,-0.037500000000000006,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,00299.png,0.0,0.15,0.0,0.3,0.0,0.0,0.5,0.5,0.15,0.3,0.0,0.0,0.5,0.075,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,00399.png,0.0,0.35000000000000003,0.0,1.1,0.0,0.25,0.5,0.5,0.35000000000000003,1.1,0.25,0.0,0.5,0.17500000000000002,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,00499.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,00599.png,0.0,0.4,0.0,1.0,0.0,0.5,0.5,0.5,0.4,1.0,0.5,0.0,0.5,0.2,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,00699.png,0.0,0.4,0.0,0.9,0.0,0.5,0.5,0.6,0.4,0.9,0.5,0.09999999999999998,0.55,0.22000000000000003,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.125,0.2,0.3,0.25,0.0,0.5,0.5,-0.025000000000000022,0.09999999999999998,-0.25,0.0,0.5,-0.012500000000000011,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,00899.png,0.0,0.425,0.0,1.0,0.0,0.75,0.5,0.5,0.425,1.0,0.75,0.0,0.5,0.2125,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,00999.png,0.0,0.45,0.0,1.0,0.0,0.5,0.6333333333333333,0.5333333333333333,0.45,1.0,0.5,-0.09999999999999998,0.5833333333333333,0.26249999999999996,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,01099.png,0.025,0.45,0.1,1.0,0.0,0.5,0.5,0.5,0.425,0.9,0.5,0.0,0.5,0.2125,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,01199.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.475,1.0,0.5,0.033333333333333326,0.5166666666666666,0.24541666666666662,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,01299.png,0.4,0.175,1.6,0.5,0.25,0.25,0.5,0.5,-0.22500000000000003,-1.1,0.0,0.0,0.5,-0.11250000000000002,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,01399.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data/baseline/6,original,cover_vs_stego,cover,stego,01499.png,0.0,0.375,0.0,0.6,0.0,0.5,0.5,0.5,0.375,0.6,0.5,0.0,0.5,0.1875,,,,,,,,
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.0,0.0,0.0,0.033333333333333326,0.5166666666666666,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5,0.5333333333333333
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.0,0.0,0.0,0.033333333333333326,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5333333333333333
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.4,0.4,0.25,0.25,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.15,0.15,0.5,0.5,0.25,0.25,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.25,0.25,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data/baseline/6,original,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data/baseline/6,spread_spectrum,cover_vs_stego,cover,stego,00099.png,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5,0.025,0.1,0.0,0.0,0.5,0.0125,,,,,,,,
data/baseline/6,spread_spectrum,cover_vs_stego,cover,stego,00199.png,0.1,0.125,0.4,0.5,0.25,0.0,0.5,0.5,0.024999999999999994,0.09999999999999998,-0.25,0.0,0.5,0.012499999999999997,,,,,,,,
data/baseline/6,spread_spectrum,cover_vs_stego,cover,stego,00299.png,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5,0.025,0.1,0.0,0.0,0.5,0.0125,,,,,,,,
data/baseline/6,spread_spectrum,cover_vs_stego,cover,stego,00399.png,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5333333333333333,0.025,0.1,0.0,0.033333333333333326,0.5166666666666666,0.012916666666666667,,,,,,,,
